"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Denmark","DNK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","1.10000002384186","2.5","5.80000019073486","5.5","6.09999990463257","6.59999990463257","5.09999990463257","6.5","9.19999980926514","9.69999980926514","9.15579986572266","7.77939987182617","6.3730001449585","4.55639982223511","5.20230007171631","5.78329992294312","7.50950002670288","7.83519983291626","8.29720020294189","8.29059982299805","10.3957996368408","7.20749998092651","5.61350011825562","5.53649997711182","4.51620006561279","3.84969997406006","4.48530006408691","4.03980016708374","3.62380003929138","4.2354998588562","5.0939998626709","4.99900007247925","4.43580007553101","3.33249998092651","3.44849991798401","3.33850002288818","7.06809997558594","8.62209987640381","7.90220022201538","7.80380010604858","7.1217999458313","6.73250007629395","6.05660009384155","5.63920021057129","5.63560009002686","4.94029998779297","4.79519987106323",
"Dominican Republic","DOM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17049980163574","5.17059993743896","4.92199993133545","5.25769996643066","4.31949996948242","4.87260007858276","3.83689999580383","3.81319999694824","3.22449994087219","4.11899995803833","4.12239980697632","4.68699979782104","5.14830017089844","5.34439992904663","4.83029985427856","5.44640016555786","4.99049997329712","4.29419994354248","3.6742000579834","4.0725998878479",
"Algeria","DZA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6800003051758","21.2999992370605","21.7000007629395","","","","","","25.3199996948242","","","29.7800006866455","","","23.4300003051758","17.5400009155273","","","","","8.56999969482422","8.10999965667725","","9.5600004196167","8.30000019073486","8.95549964904785","9.92300033569336","8.17660045623779","10.7700004577637","","",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60206960468348","","","","","","4.92881565975166","","","","","4.39672800066011","","","","","3.87187767933245","","4.13412176753681","","","","","","5.48864039782301","",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56938422406833","6.03828943675351","7.45054779104863","7.82327139316107","8.65435134385449","9.97385915701479","11.2415310417205","11.6038687589989","9.76645280182782","9.53315028811478","9.29970168991101","9.30134615141494","8.99217925167011","8.48504736589442","8.24369124679661","7.63171037736489","7.6236618879317","9.64514527955531","8.87493030317568","7.85608373510306","7.17057628265869","7.29707089220837","7.78642495448717","7.78127826014853","7.99551428624015","7.53927291342904","7.43396860229427","",
"Europe & Central Asia","ECS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15355479898556","8.32270108884899","9.13242124553284","8.75047825318646","9.13372268725386","9.42952635859612","9.54124795889368","9.4547821505148","8.54341505477762","8.16124967949421","8.43814934440996","8.60520446242147","8.66661893476603","8.28828797886887","7.73824618211775","6.9076884516608","6.92437269101781","9.16364097541011","9.1728912885876","8.75395923313282","8.9947555596725","9.18937988687833","9.04687831164403","8.58935745928193","8.15189342202575","7.42380326614611","6.88492277367915","7.10669971688716",
"Ecuador","ECU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.25","5.1399998664856","5.76000022888184","4.09999990463257","5.17999982833862","5.63000011444092","5.84999990463257","5.44000005722046","5.38000011444092","7.98000001907349","6.92000007629395","8.38000011444092","10.2600002288818","3.84330010414124","3.61809992790222","","5.35739994049072","4.53090000152588","3.17770004272461","3.0158998966217","2.63479995727539","3.19849991798401","3.77060008049011","3.52020001411438","2.92549991607666","2.85179996490479","2.70469999313354","3.05660009384155","3.00500011444092","3.70250010490417","3.04909992218018","2.91510009765625","3.25180006027222",
"Egypt, Arab Rep.","EGY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","2.42000007629395","2.72000002861023","3.47000002861023","3.94000005722046","3.8199999332428","3.84999990463257","5.65000009536743","4.67999982833862","","","","","5.5","5.09999990463257","5.78000020980835","6.34999990463257","7.5","7.30000019073486","7.38000011444092","6.90000009536743","5.19000005722046","4.92999982833862","4.94000005722046","5.05999994277954","5.67000007629395","6.21999979019165","7.48999977111816","5.94000005722046","7.09999990463257","6.67999982833862","5.82000017166138","5.5310001373291","5.03970003128052","4.769700050354","8.76959991455078","9.23470020294189","9.79609966278076","9.72949981689453","9.39229965209961","8.83609962463379","8.22249984741211","6.77489995956421","",
"Euro area","EMU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18643823082226","6.47349250571208","7.0143781722326","8.8994037013147","9.95864566350417","9.4312002095432","9.87481136077368","9.98849446731021","9.4767363072905","8.79299218817479","7.89794155186856","7.15908450079835","7.55706128155917","8.04541309633071","8.35174190694227","8.1466424788161","7.41823429110776","6.60572486174915","6.84542303998726","9.39255956301308","9.92115646390611","9.90187876269984","11.1501294045617","11.8219663203739","11.4508320358917","10.6720679907161","9.72222812895732","8.72585593446847","7.84402323760235","7.23559776391932",
"Eritrea","ERI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","2.45000004768372","3.94000005722046","5.01999998092651","3.29999995231628","5.05999994277954","6.55999994277954","8.17000007629395","10.8299999237061","13.4300003051758","14.8999996185303","16.1800003051758","19.0499992370605","20.1599998474121","19.5953998565674","17.0226993560791","15.6213998794556","13.1367998123169","11.9849996566772","11.9533004760742","13.4751996994019","18.3924007415771","19.7998008728027","17.8645992279053","17.5669002532959","16.1009998321533","13.6464996337891","10.768500328064","9.4778995513916","7.34560012817383","7.85809993743896","8.27340030670166","8.32709980010986","7.13170003890991","6.34910011291504","6.40950012207031","10.0544996261597","17.6448001861572","19.5666999816895","21.0440006256104","24.580099105835","25.6011009216309","23.5977001190186","20.7742004394531","18.1189994812012","15.6572999954224","13.7187995910645","12.4479999542236",
"Estonia","EST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.583999991416931","1.41499996185303","3.875","6.45800018310547","7.22700023651123","10.3850002288818","10.5530004501343","11.1499996185303","10.4427003860474","12.924599647522","15.0228996276855","13.0373001098633","11.3142995834351","12.1415996551514","11.6270999908447","9.15299987792969","6.23430013656616","5.3831000328064","5.75820016860962","16.6767997741699","19.2737007141113","13.0586004257202","10.9111003875732","9.08880043029785","7.8585000038147","6.23640012741089","7.41590023040771","6.19329977035522","5.41060018539429","4.07359981536865",
"Ethiopia","ETH","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","3","","","","","2.72049999237061","","","","","","1.81169998645782","","","","","","","","1.65100002288818","","","","","","",
"European Union","EUU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80664598234366","6.43868675377113","7.56252815929599","9.28486112786517","9.9569088495354","9.38653936328334","9.54755728568326","9.49063253784318","9.02675709597403","8.86325167852311","8.52201640839747","8.14962633682438","8.64663078727864","8.87855352647109","9.17217709934087","8.77420222504867","7.84306828556825","6.7422604824555","6.6453067354132","9.00402884338377","9.68582904571697","9.64311469968892","10.6690988237416","11.2030546418703","10.6806485285417","9.88116708441551","8.89139454331488","7.87340428898488","7.0004509213743","6.4214490535223",
"Fragile and conflict affected situations","FCS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","3.76999998092651","2.5699999332428","2.82999992370605","3.10999989509583","2.51999998092651","1.48000001907349","2.26999998092651","4.42000007629395","7.07999992370605","8.21000003814697","6.59999990463257","4.76999998092651","5.23000001907349","5.38000011444092","5.53999996185303","5.25","5.34000015258789","5.98000001907349","5.71000003814697","4.92999982833862","3.15000009536743","3.48300004005432","7.81699991226196","13.3330001831055","17.7840003967285","17.80299949646","17.7838001251221","15.586799621582","14.7795000076294","12.8819999694824","11.0020999908447","10.3494997024536","9.85970020294189","10.6557998657227","10.958399772644","10.1560001373291","8.16880035400391","7.37890005111694","6.53770017623901","6.0706000328064","8.88790035247803","9.09370040893555","8.40509986877441","8.28009986877441","8.82320022583008","9.32719993591309","9.87650012969971","9.03730010986328","8.87220001220703","7.4193000793457","7.17570018768311",
"Fiji","FJI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","4.92000007629395","","","","","","","","","","","","","","4.80000019073486","","","","","","","","4.09999990463257","3.33290004730225","","","","","","4.29160022735596","","","4.92999982833862","","3.69659996032715","","","",
"France","FRA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","1.5900000333786","1.70000004768372","1.5900000333786","1.71000003814697","2.85999989509583","3","3.45000004768372","3.78999996185303","4.19999980926514","4.23000001907349","5.28000020980835","5.98999977111816","6.08799982070923","7.6399998664856","8.48989963531494","8.68480014801025","8.6476001739502","8.171799659729","7.31020021438599","7.17460012435913","7.16349983215332","8.09119987487793","9.61480045318604","11.02649974823","9.97879981994629","10.5879001617432","11.0143995285034","10.3548002243042","10.3535995483398","8.53489971160889","7.00010013580322","7.77199983596802","7.58650016784668","8.07520008087158","7.80740022659302","7.85799980163574","7.27150011062622","6.72230005264282","8.6766996383667","8.69470024108887","8.53369998931885","9.43819999694824","10.0410003662109","10.5352001190186","10.7698001861572","10.2242002487183","9.44110012054443","8.9871997833252","8.50399971008301",
"Faroe Islands","FRO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36789989471436","","","","","",
"Gabon","GAB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0900001525879","","","","","","","","","","","","12.5","","","","","14.4200000762939","","","","","","","","","",
"United Kingdom","GBR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","4.5","5","3.5","3.59999990463257","5.40000009536743","7","7.30000019073486","7","6.5","8.30000019073486","12.8999996185303","13.1000003814697","11.9946002960205","11.519100189209","11.8394002914429","11.9520998001099","11.4531002044678","9.28460025787354","7.6153998374939","7.23880004882813","9.42819976806641","11.5780000686646","12.3711996078491","11.4135999679565","10.0815000534058","9.66479969024658","8.08370018005371","6.87890005111694","6.7797999382019","6.14400005340576","5.18200016021729","5.60540008544922","5.4278998374939","4.93599987030029","5.13840007781982","5.69339990615845","5.51760005950928","6.06419992446899","8.49479961395264","8.57040023803711","8.63920021057129","8.31560039520264","7.94719982147217","6.36269998550415","5.4539999961853","4.92350006103516","4.43160009384155","4.04510021209717","3.917799949646",
"Georgia","GEO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2700004577637","15.3199996948242","11.1000003814697","11.6300001144409","14.0100002288818","11.4799995422363","13.3999996185303","14.8000001907349","15.2299995422363","13.9300003051758","18.1100006103516","22.0984001159668","22.4726009368896","21.5716991424561","20.773099899292","22.1082000732422","19.9328002929688","18.7099990844727","19.9468994140625","15.0122003555298","13.9236001968384","",
"Ghana","GHA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70000004768372","","","","","","7.5","9.39999961853027","10.0500001907349","","","","","","4.50159978866577","","","","4.84999990463257","","","1.96940004825592","","7.04489994049072","","4.06640005111694","","",
"Gibraltar","GIB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73999977111816","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.708899974823","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73400020599365","","","","","","8.87670040130615","",
"Guinea-Bissau","GNB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","28.0499992370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.27999997138977","4.78999996185303","5.80520009994507","5.98150014877319","5.6431999206543","5.04220008850098","5.12290000915527","4.84369993209839","4.57740020751953","4.25050020217896","4.75769996643066","4.91190004348755","5.67080020904541","6.01039981842041","6.2003002166748","6.01550006866455","6.22629976272583","7.1100001335144","7.69220018386841","7.44010019302368","6.91459989547729","6.43219995498657","6.03060007095337","6.41359996795654","6.22230005264282","5.68860006332397","5.24030017852783","5.12650012969971","6.96619987487793","10.0338001251221","15.118200302124","21.5373992919922","24.4734001159668","23.5960998535156","21.7173004150391","19.8556995391846","17.8171997070313","15.3711004257202","13.9835996627808",
"Grenada","GRD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7299995422363","","","18.4599990844727","","9.97999954223633","","10.5699996948242","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1300001144409","11.8599996566772","13.3599996566772","10.5500001907349","11.9799995422363","11.2600002288818","9.76000022888184","11.8599996566772","11.9899997711182","10.4200000762939","10.0100002288818","","","","7.80000019073486","9.19999980926514","9.60000038146973","10.1000003814697","10.3000001907349","8.89999961853027","","","","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.17000007629395","2.28999996185303","","","","","1.83000004291534","","1.54999995231628","","","","","","","","","","","","","","2.46059989929199","2.75040006637573","","1.54209995269775","","","","3.30469989776611","2.85560011863709","2.36579990386963","2.6703999042511","2.36059999465942","1.9889999628067","2.11529994010925","1.92760002613068","","",
"Guam","GUM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","6.98999977111816","7.82000017166138","","","","8.39999961853027","7.90000009536743","9.39999961853027","9.34000015258789","","","5.67000007629395","","","","","","3.93790006637573","","","","","","","","","","12.8299999237061","","7.59999990463257","6.40000009536743","7.19999980926514","7.09999990463257","","8.80000019073486","7.30000019073486","11.1999998092651","11.8999996185303","","","","","","","",
"Guyana","GUY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.47000026702881","","","","","10.3999996185303","","","","","","","","","","10.289999961853","","","","","","","","","","","","","","","","12.3379001617432","",
"High income","HIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20990480965833","6.09723999577219","6.92321036970514","7.45074899531073","7.36016736448209","6.87165957231771","6.96074120412108","6.69164178329748","6.6338939583338","6.51246190627968","6.12643815280098","6.23954053512416","6.84085111727764","7.01943742854313","6.79541743720904","6.39141685440296","5.88909984835625","5.37836681004671","5.74197784056534","8.25659536125983","8.41411334330521","7.92698134316366","7.86534981458481","7.81774536290426","7.10124888583043","6.5285132074528","5.90736750569216","5.40521134603815","4.87318350914564","4.75917771511741",
"Hong Kong SAR, China","HKG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","9.21000003814697","5.40000009536743","4.40000009536743","1.39999997615814","2.03999996185303","2.28999996185303","1.54999995231628","1.83000004291534","2.10999989509583","1.85000002384186","3.49000000953674","2.99000000953674","1.71000003814697","1.35000002384186","1.08000004291534","1.32000005245209","1.94000005722046","2","1.97000002861023","2.01999998092651","3.39000010490417","3.11999988555908","2.30999994277954","4.96000003814697","6.69999980926514","5.55999994277954","5.96999979019165","8.35000038146973","9.17000007629395","7.69000005722046","6.53999996185303","5.63000011444092","4.53000020980835","4.05000019073486","6.07000017166138","5.01000022888184","3.98000001907349","3.76999998092651","3.79999995231628","3.5699999332428","3.4300000667572","3.69000005722046","3.39000010490417","","3.55999994277954",
"Honduras","HND","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","7.59999990463257","","","","","","","","8.60000038146973","","","","13.0100002288818","12.2399997711182","","","4.30999994277954","4.28000020980835","3.11999988555908","","","3.17000007629395","4.34999990463257","3.3199999332428","3.83999991416931","3.98000001907349","","3.96000003814697","3.63000011444092","4.65000009536743","4.78999996185303","4.06599998474121","3.1282000541687","2.63070011138916","2.77410006523132","2.73979997634888","3.37280011177063","3.45199990272522","3.00859999656677","4.5605001449585","5.67570018768311","4.41389989852905","5.29540014266968","4.04050016403198","4.61999988555908","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1199998855591","","","","","9.32999992370605","9.35000038146973","","","15.022500038147","14.105899810791","13.1843004226685","12.5241003036499","12.3340997695923","11.5627002716064","9.81260013580322","8.74960041046143","7.03859996795654","7.91690015792847","11.0382995605469","13.6436996459961","15.8940000534058","17.668399810791","16.4452991485596","15.5469999313354","12.5139999389648","10.6111001968384","7.644700050354","6.15150022506714",
"Haiti","HTI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","11.1999998092651","","","","","","","11.2200002670288","","","","","","","","","6.19999980926514","","","","","","","","14.8999996185303","","","","","11.5","","","","","","","",
"Hungary","HUN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79999995231628","9.19999980926514","10.9689998626709","13.5260000228882","12.0640001296997","11.3109998703003","10.8037004470825","9.86569976806641","9.59430027008057","7.50470018386841","7.19040012359619","6.31860017776489","6.04519987106323","6.1269998550415","5.81139993667603","6.98649978637695","7.14109992980957","7.1314001083374","7.65959978103638","10.2753000259399","11.6113996505737","11.0680999755859","11.3409004211426","10.2114000320435","7.56580018997192","6.6217999458313","5.12060022354126","3.80879998207092","3.47720003128052","3.35570001602173",
"IBRD only","IBD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52481529356639","","","","","","","",
"IDA & IBRD total","IBT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39951684062763","","3.45381903419818","2.85135995303986","3.33986864471431","","","","",
"Indonesia","IDN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","1.89999997615814","1.37000000476837","2.89000010490417","","1.37000000476837","","2.5699999332428","","","2.15000009536743","2.60999989509583","2.63000011444092","2.75999999046326","","2.45510005950928","2.39179992675781","2.58540010452271","2.62569999694824","3.87610006332397","","4.21780014038086","4.08890008926392","6.83139991760254","6.03119993209839","5.68340015411377","5.30429983139038","5.88530015945435","5.70730018615723","6.24440002441406","6.78170013427734","6.58540010452271","6.94980001449585","6.65729999542236","5.73920011520386","5.12799978256226","4.89890003204346","4.27220010757446","4.37860012054443","4.15019989013672","4.56599998474121","4.57289981842041","4.06409978866577","4.5447998046875","3.79649996757507",
"IDA only","IDX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","4.30000019073486","3.40000009536743","2.59999990463257","3.09999990463257","4.69999980926514","6.30000019073486","8","8.30000019073486","8.80000019073486","8.39999961853027","6.19999980926514","3.59999990463257","2.29999995231628","2.59999990463257","4.71000003814697","5.40000009536743","","","","4.28999996185303","","","1","0.800000011920929","1.72000002861023","0.699999988079071","1","1.29999995231628","1.79999995231628","2.79999995231628","1.70000004768372","1.79999995231628","","","3.76999998092651","","3.35788297653198","2.58999991416931","","3.02643179893494","","","",
"India","IND","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2386999130249","","","","","","2.8484001159668","","","","","2.23370003700256","","","","","2.17179989814758","","2.40269994735718","","","","","","5.3383002281189","",
"Not classified","INX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.2531995773315","15.9963998794556","17.3281002044678","17.3414001464844","17.6014995574951","16.9782009124756","15.8984003067017","13.6318998336792","15.3463001251221","14.8774995803833","15.4384002685547","14.4881000518799","11.9329996109009","11.6754999160767","10.228099822998","7.93580007553101","5.92929983139038","4.35260009765625","3.77609992027283","4.5475001335144","4.8161997795105","4.96269989013672","4.58610010147095","4.5637001991272","5.01929998397827","7.59870004653931","15.075400352478","17.0659999847412","17.6933994293213","17.6784000396729","14.8289003372192","12.6715002059937","10.7312002182007","9.0221996307373","7.06500005722046","5.78240013122559","5.17339992523193",
"Iran, Islamic Rep.","IRN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8999996185303","","","","","9.5","","","","","8.5","","","","","","11.1999998092651","","9.80000019073486","10.5299997329712","9.96000003814697","9.31999969482422","9.11999988555908","10.8400001525879","11.9300003051758","10.75","10.9099998474121","8.60000038146973","8.80000019073486","9.28999996185303","10.4899997711182","10.1899995803833","10.3699998855591","9.38000011444092",
"Iraq","IRQ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.85750007629395","","","","","7.18699979782104","","8.4399995803833","","8.48999977111816","10.2600002288818","","",
"Iceland","ISL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26200008392334","3.79999995231628","4.95800018310547","5.13600015640259","5.45149993896484","3.73000001907349","3.63610005378723","2.43319988250732","1.63999998569489","1.32260000705719","1.55519998073578","3.28710007667542","4.02209997177124","5.14809989929199","2.59649991989136","2.63560009002686","2.23620009422302","3.24850010871887","8.56110000610352","8.31009960174561","7.76809978485107","6.30690002441406","5.64900016784668","4.99889993667603","3.91409993171692","2.91790008544922","2.76290011405945","2.8471999168396","3.84479999542236",
