,year,country,sex,suicides_no,population,HDIforyear,gdp_for_year($),gdp_per_capita($),unemployment,depression_rate,suicides_per_100K
2465,2003,Antigua and Barbuda,male,1,37184,,855643111,10878,,1.9982465722099998,2.689328743545611
2466,2003,Argentina,female,684,17837389,,127586973492,3668,17.479999542236303,4.55022259349,3.834641942270811
2467,2003,Argentina,male,2605,16948518,,127586973492,3668,13.729999542236301,2.69135861754,15.370075424883755
2468,2003,Armenia,female,9,1579136,,2807061009,928,,3.1309367224200004,0.5699319121342304
2469,2003,Armenia,male,50,1445230,,2807061009,928,,2.1048183861500003,3.4596569404177884
2470,2003,Aruba,female,0,47485,,2021301676,22345,,,0.0
2471,2003,Aruba,male,2,42972,,2021301676,22345,,,4.654193428278879
2472,2003,Australia,female,471,9382862,,466294700058,25059,5.97849988937378,5.94335777484,5.019790336892943
2473,2003,Australia,male,1685,9225167,,466294700058,25059,5.888400077819821,3.80347479062,18.265252000316092
2474,2003,Austria,female,388,3985088,,261695778781,33889,4.34019994735718,4.443339132629999,9.736296914898743
2475,2003,Austria,male,1068,3736945,,261695778781,33889,5.1336998939514205,2.28934133177,28.579494747715046
2476,2003,Azerbaijan,female,36,3933800,,7276013032,948,9.27000045776367,3.0734766404400005,0.9151456606843256
2477,2003,Azerbaijan,male,93,3740600,,7276013032,948,9.06999969482422,1.92796136105,2.4862321552692084
2478,2003,Bahamas,female,0,148672,,8870090000,30704,,3.12492072079,0.0
2479,2003,Bahamas,male,1,140216,,8870090000,30704,,2.08880047363,0.7131853711416671
2480,2003,Bahrain,female,5,283695,,11074822074,15756,,4.96938121025,1.7624561589030474
2481,2003,Bahrain,male,29,419218,,11074822074,15756,,3.7580712868400004,6.917641895147633
2482,2003,Barbados,female,0,132648,,3274850000,12887,12.5500001907349,3.1622016866900005,0.0
2483,2003,Barbados,male,0,121474,,3274850000,12887,9.52999973297119,2.22521305074,0.0
2484,2003,Belarus,female,540,5030001,,17827791321,1892,3.9000000953674303,4.752562001329999,10.735584346802316
2485,2003,Belarus,male,2916,4390690,,17827791321,1892,1.20000004768372,3.42509961927,66.41325167570473
2486,2003,Belgium,female,554,5019283,,319002821670,32538,7.99520015716553,4.87190409504,11.03743303575431
2487,2003,Belgium,male,1537,4784839,,319002821670,32538,7.440499782562259,2.86942420227,32.122292933994224
2488,2003,Belize,female,4,114846,,990374050,4289,,3.24192018108,3.4829249603817285
2489,2003,Belize,male,8,116044,,990374050,4289,,2.45281009037,6.893936782599704
2490,2003,Brazil,female,1605,84015212,,558319920832,3376,12.5916996002197,5.29571613785,1.9103683271072387
2491,2003,Brazil,male,6234,81381699,,558319920832,3376,8.04360008239746,2.82753982685,7.660198885747027
2492,2003,Bulgaria,female,292,3859538,,20982685981,2800,13.194700241088901,3.1840980426600005,7.565672368039905
2493,2003,Bulgaria,male,800,3633628,,20982685981,2800,14.202899932861301,2.07315585064,22.01656306039033
2494,2003,Canada,female,862,15148489,,892380986368,29787,7.157700061798099,5.0217319386199994,5.690336508149427
2495,2003,Canada,male,2903,14810344,,892380986368,29787,7.935900211334231,3.0112150687900003,19.60116523964602
2496,2003,Chile,female,252,7359474,,75643459840,5208,12.029999732971199,5.35236855681,3.4241577591007184
2497,2003,Chile,male,1402,7164284,,75643459840,5208,8.54500007629395,3.07192253094,19.569296806212595
2498,2003,Colombia,female,577,19313835,,94684584163,2489,18.645000457763697,2.7316581512700004,2.9874957511027715
2499,2003,Colombia,male,1692,18730678,,94684584163,2489,11.0059995651245,2.08004297021,9.033308885028081
2500,2003,Costa Rica,female,53,1873670,,17195867540,4583,7.997000217437741,3.20650287642,2.8286731388131314
2501,2003,Costa Rica,male,262,1878201,,17195867540,4583,5.7930002212524405,2.45062731115,13.949518714983114
2502,2003,Croatia,female,193,2198700,,34658113497,8202,15.628299713134801,3.2627107146900003,8.777914222040296
2503,2003,Croatia,male,672,2026900,,34658113497,8202,12.5241003036499,2.50248554527,33.15407765553308
2504,2003,Cuba,female,373,5256657,,35901200000,3409,3.4000000953674303,4.3985853418900005,7.095764475407089
2505,2003,Cuba,male,1126,5274417,,35901200000,3409,1.71000003814697,2.8001503152200002,21.34833100985379
2506,2003,Czech Republic,female,354,5013316,,99627140274,10220,9.63889980316162,3.1690702053400006,7.061194626470783
2507,2003,Czech Republic,male,1365,4735234,,99627140274,10220,5.85139989852905,2.3225727619,28.82645292714151
2508,2003,Denmark,female,153,2561320,,218095997085,43129,5.7494997978210405,4.19155117702,5.973482423125576
2509,2003,Denmark,male,480,2495463,,218095997085,43129,5.0939998626709,2.59349271637,19.23490751014942
2510,2003,Ecuador,female,222,5887336,,32432858000,2755,6.15670013427734,3.41042218851,3.770805675096512
2511,2003,Ecuador,male,453,5883666,,32432858000,2755,5.35739994049072,2.44625785689,7.699281366413389
2512,2003,El Salvador,female,139,2773305,,13243892200,2507,3.20000004768372,3.62342650647,5.012070435815751
2513,2003,El Salvador,male,388,2510237,,13243892200,2507,8.31999969482422,2.42449563035,15.456707872603264
2514,2003,Estonia,female,66,702060,,9833870709,7523,10.383000373840302,5.27537611698,9.400905905478165
2515,2003,Estonia,male,276,605100,,9833870709,7523,12.141599655151401,3.17404981756,45.612295488349034
2516,2003,Fiji,female,4,356811,,2315935753,3192,,3.67057750953,1.1210416719215495
2517,2003,Fiji,male,6,368780,,2315935753,3192,,2.6394015629400003,1.6269862790823797
2518,2003,Finland,female,260,2525902,,171071106095,34701,9.94029998779297,6.36522506899,10.293352632049858
2519,2003,Finland,male,815,2403954,,171071106095,34701,10.958399772644,3.92535775744,33.90247899918218
2520,2003,France,female,2833,29075425,,1840480812641,32656,9.13150024414063,5.458636922749999,9.743623695956293
2521,2003,France,male,8038,27284977,,1840480812641,32656,7.58650016784668,3.0567004367900004,29.459434765145673
2522,2003,Germany,female,2973,40338834,,2505733634312,31816,9.281900405883789,4.82432528982,7.37006924890293
2523,2003,Germany,male,8182,38417627,,2505733634312,31816,10.180700302124,2.88406347426,21.297515330657983
2524,2003,Greece,female,69,5320545,,201924270316,19202,14.4628000259399,5.6175609174000005,1.2968596262225016
2525,2003,Greece,male,306,5195120,,201924270316,19202,6.03060007095337,3.0209958946,5.890143057330726
2526,2003,Grenada,female,0,46822,,591018407,6385,,3.1861509889599997,0.0
2527,2003,Grenada,male,4,45745,,591018407,6385,,2.4111495653999997,8.744125040988086
2528,2003,Guatemala,female,53,5412883,,21917706491,2079,3.3926999568939196,4.13817376817,0.9791454941848918
2529,2003,Guatemala,male,200,5130097,,21917706491,2079,2.46059989929199,2.74910580856,3.8985617620875397
2530,2003,Guyana,female,45,333362,,741929343,1116,,4.81878205988,13.498839099837415
2531,2003,Guyana,male,153,331343,,741929343,1116,,3.3834252564800003,46.17571519543193
2532,2003,Hungary,female,640,5085880,,85324771841,8840,5.386199951171879,3.3078347496499996,12.58385962704586
2533,2003,Hungary,male,2160,4566653,,85324771841,8840,6.1269998550415,2.37345736472,47.2994116259764
2534,2003,Iceland,female,6,134278,,11316441660,42174,3.9690001010894798,4.440874190390001,4.468341798358629
2535,2003,Iceland,male,20,134052,,11316441660,42174,4.02209997177124,2.44855462908,14.91958344523021
2536,2003,Ireland,female,96,1862447,,164285112867,44473,4.0064001083374,5.34789114336,5.154509094755449
2537,2003,Ireland,male,358,1831632,,164285112867,44473,4.8161997795105,3.3256615285400004,19.545410868558747
2538,2003,Israel,female,72,3053427,,126864966909,21133,13.8109998703003,5.1859407107000015,2.3580062664016532
2539,2003,Israel,male,345,2949700,,126864966909,21133,13.2469997406006,3.12581153766,11.696104688612401
2540,2003,Italy,female,997,28388387,,1569649661400,28572,11.9450998306274,4.3283541029100014,3.511999466542428
2541,2003,Italy,male,3078,26549183,,1569649661400,28572,6.86670017242432,2.44784438267,11.593577098022187
2542,2003,Jamaica,female,1,1235090,,9399447609,3852,16.3393993377686,3.07558597865,0.08096575958027351
2543,2003,Jamaica,male,1,1205336,,9399447609,3852,8.08300018310547,2.01896541708,0.08296441822031367
2544,2003,Japan,female,8691,61722000,,4445658071222,36926,4.90000009536743,3.6507328640199996,14.080878779041509
2545,2003,Japan,male,23190,58673000,,4445658071222,36926,5.5,2.38619140491,39.524142280094765
2546,2003,Kazakhstan,female,688,7194691,,30833699703,2232,10.3999996185303,3.95683824991,9.562606649819985
2547,2003,Kazakhstan,male,3633,6617172,,30833699703,2232,7.21999979019165,3.02662240874,54.902607941882124
2548,2003,Kuwait,female,14,781093,,47875838926,24544,,4.448488634369999,1.7923601927043258
2549,2003,Kuwait,male,30,1169529,,47875838926,24544,,3.03241539398,2.5651351954504764
2550,2003,Kyrgyzstan,female,82,2294196,,1919012781,424,,3.57610093019,3.57423690042176
2551,2003,Kyrgyzstan,male,397,2226647,,1919012781,424,,2.60724226999,17.829498793477367
2552,2003,Latvia,female,122,1190504,,11748433157,5364,12.0214996337891,4.13461722114,10.247760612312097
2553,2003,Latvia,male,482,999707,,11748433157,5364,12.0998001098633,3.0725876452999996,48.214126739134564
2554,2003,Lithuania,female,256,1744500,,18802576988,5778,13.2003002166748,4.96752071315,14.674691888793351
2555,2003,Lithuania,male,1199,1509627,,18802576988,5778,12.5511999130249,3.54321953266,79.42359271528662
2556,2003,Luxembourg,female,8,215220,,29557325056,69768,4.70909976959229,4.72450725148,3.7171266610909766
2557,2003,Luxembourg,male,40,208434,,29557325056,69768,2.95580005645752,2.7779225037199997,19.190727040693936
2558,2003,Maldives,female,1,130955,,1052121055,3867,,4.079006725639998,0.7636210912145394
2559,2003,Maldives,male,3,141155,,1052121055,3867,,2.7088076601,2.125323226240657
2560,2003,Malta,female,3,190926,,5456583589,14444,9.88150024414063,4.361861782759999,1.571289400081707
2561,2003,Malta,male,17,186859,,5456583589,14444,6.403900146484379,2.3942385723700004,9.09776890596653
2562,2003,Mauritius,female,24,553099,,5609831328,5136,9.45419979095459,4.3186892286999985,4.339187017152445
2563,2003,Mauritius,male,64,539135,,5609831328,5136,4.01560020446777,2.93806971173,11.870867222495294
2564,2003,Mexico,female,694,47308985,,729336319677,7779,4.455999851226809,3.32351945972,1.4669517851630087
2565,2003,Mexico,male,3376,46449874,,729336319677,7779,2.91560006141663,2.18273918247,7.268049855205205
2566,2003,Montenegro,female,0,295006,,1707710053,2946,,3.1298805473,0.0
2567,2003,Montenegro,male,0,284682,,1707710053,2946,,1.9761212571400002,0.0
2568,2003,Netherlands,female,484,7695747,,571863431151,37614,3.79500007629395,5.208620389619999,6.289188041134928
2569,2003,Netherlands,male,1018,7507650,,571863431151,37614,3.4337999820709197,2.85801008125,13.55950264063988
2570,2003,New Zealand,female,141,1901570,,88250885550,23663,5.11009979248047,4.86409433107,7.4149255615097
2571,2003,New Zealand,male,378,1827850,,88250885550,23663,4.44089984893799,3.3420269038300003,20.680033919632354
2572,2003,Norway,female,128,2159769,,228752436372,53533,3.95650005340576,4.43743177116,5.926559738564634
2573,2003,Norway,male,374,2113355,,228752436372,53533,4.45660018920898,2.91538620726,17.696979447371596
2574,2003,Panama,female,21,1421610,,13693981200,4790,18.8199996948242,3.07170550186,1.4771983877434738
2575,2003,Panama,male,174,1437354,,13693981200,4790,10.5500001907349,2.2705406624799997,12.105577331680296
2576,2003,Paraguay,female,45,2431891,,6588103836,1339,8.32429981231689,3.714146398370001,1.8504118811246064
2577,2003,Paraguay,male,129,2488598,,6588103836,1339,5.85370016098022,2.01234294632,5.18364155239215
2578,2003,Philippines,female,402,35803799,,83908206648,1169,3.84209990501404,3.17472285481,1.1227858809061018
2579,2003,Philippines,male,1142,35977690,,83908206648,1169,3.32999992370605,2.24190119653,3.174189337892455
2580,2003,Poland,female,888,18806031,,217513049292,5983,19.926799774169897,2.48185279049,4.721889483219506
2581,2003,Poland,male,4948,17547744,,217513049292,5983,18.895000457763697,2.05305946977,28.197356879607998
2582,2003,Portugal,female,267,5143508,,164964195260,16671,7.253099918365481,6.098364871009999,5.191009715548221
2583,2003,Portugal,male,889,4751501,,164964195260,16671,5.16230010986328,3.29529621559,18.70987715250402
2584,2003,Puerto Rico,female,22,1836820,,74827400000,21264,10.8199996948242,2.96754873741,1.1977221502379112
2585,2003,Puerto Rico,male,240,1682206,,74827400000,21264,12.770000457763699,2.54676371845,14.26698038171306
2586,2003,Republic of Korea,female,3384,22711339,,680520724062,14971,,,14.900046183978848
2587,2003,Republic of Korea,male,7514,22744549,,680520724062,14971,,,33.03648711609977
2588,2003,Romania,female,508,10603482,,59867801205,2898,6.378099918365481,2.6939613984,4.790879071610628
2589,2003,Romania,male,2386,10053359,,59867801205,2898,7.427199840545651,1.94501033437,23.733361158195983
2590,2003,Russian Federation,female,8450,73597958,,430347770732,3141,7.9520001411438,,11.481296804457536
2591,2003,Russian Federation,male,42995,63421910,,430347770732,3141,8.45800018310547,,67.7920295998654
2592,2003,Saint Lucia,female,4,75319,,823837141,5599,,3.15453368277,5.31074496474993
2593,2003,Saint Lucia,male,6,71808,,823837141,5599,,2.44014751718,8.355614973262032
2594,2003,Saint Vincent and Grenadines,female,0,48705,,481806296,4902,,,0.0
2595,2003,Saint Vincent and Grenadines,male,4,49587,,481806296,4902,,,8.066630366830017
2596,2003,Serbia,female,381,3663118,,21188704081,2979,16.3999996185303,3.1819132698000003,10.400975343955613
2597,2003,Serbia,male,997,3448857,,21188704081,2979,14.3999996185303,2.12651674779,28.908128113169084
2598,2003,Seychelles,female,2,39544,,705704816,9001,,3.25338262416,5.0576572931418164
2599,2003,Seychelles,male,6,38858,,705704816,9001,,2.61450786596,15.440835863914767
2600,2003,Singapore,female,119,1626200,,97001377569,30067,6.21000003814697,4.5340593481199996,7.317673102939367
2601,2003,Singapore,male,201,1600000,,97001377569,30067,5.7600002288818395,2.7493754633600003,12.5625
2602,2003,Slovakia,female,105,2638889,,46731767494,9138,,2.91759028571,3.9789472008864335
2603,2003,Slovakia,male,648,2475093,,46731767494,9138,,1.9555629069799998,26.180834417130992
2604,2003,Slovenia,female,122,976221,,29697448108,15568,7.01669979095459,3.74061136398,12.497170210433909
2605,2003,Slovenia,male,440,931368,,29697448108,15568,6.0230998992919895,2.61061525591,47.2423360046727
