,country,year,age,suicides/100k pop,depression
4032,Kazakhstan,1998,14- years,2.06,1.2097946101200001
4033,Kazakhstan,1998,15-24 years,27.725,3.63188158003
4034,Kazakhstan,1998,25-34 years,37.975,3.840740730425
4035,Kazakhstan,1998,35+ years,50.833333333333336,5.933286294426668
4036,Kazakhstan,1999,14- years,1.905,1.21545922363
4037,Kazakhstan,1999,15-24 years,27.130000000000003,3.6700971689349995
4038,Kazakhstan,1999,25-34 years,37.185,3.89263593443
4039,Kazakhstan,1999,35+ years,45.88166666666666,5.924663615596668
4040,Kazakhstan,2000,14- years,2.15,1.21872581145
4041,Kazakhstan,2000,15-24 years,28.935,3.6844728510400007
4042,Kazakhstan,2000,25-34 years,43.214999999999996,3.924140032115
4043,Kazakhstan,2000,35+ years,46.24166666666667,5.906854237063334
4044,Kazakhstan,2001,14- years,2.84,1.22133756624
4045,Kazakhstan,2001,15-24 years,30.075,3.682507002405
4046,Kazakhstan,2001,25-34 years,42.550000000000004,3.93747125216
4047,Kazakhstan,2001,35+ years,45.26,5.8842564481199995
4048,Kazakhstan,2002,14- years,3.08,1.22453078484
4049,Kazakhstan,2002,15-24 years,27.759999999999998,3.685388591035
4050,Kazakhstan,2002,25-34 years,42.18,3.95010378453
4051,Kazakhstan,2002,35+ years,43.30833333333334,5.868720172486667
4052,Kazakhstan,2003,14- years,3.06,1.22115666449
4053,Kazakhstan,2003,15-24 years,28.065,3.677787851315
4054,Kazakhstan,2003,25-34 years,45.99,3.961430267555
4055,Kazakhstan,2003,35+ years,42.91333333333333,5.852452728966667
4056,Kazakhstan,2004,14- years,2.72,1.22335884831
4057,Kazakhstan,2004,15-24 years,30.979999999999997,3.6714729415150007
4058,Kazakhstan,2004,25-34 years,47.285000000000004,3.9691754531549996
4059,Kazakhstan,2004,35+ years,41.98166666666667,5.834701152806667
4060,Kazakhstan,2005,14- years,4.05,1.22524436401
4061,Kazakhstan,2005,15-24 years,26.29,3.6665645666999995
4062,Kazakhstan,2005,25-34 years,42.254999999999995,3.973928211895
4063,Kazakhstan,2005,35+ years,35.434999999999995,5.8153544323199995
4064,Kazakhstan,2006,14- years,3.7699999999999996,1.22709607291
4065,Kazakhstan,2006,15-24 years,27.555,3.6691447099050003
4066,Kazakhstan,2006,25-34 years,44.725,3.9744850285499997
4067,Kazakhstan,2006,35+ years,37.105,5.79687388243
4068,Kazakhstan,2007,14- years,5.005,1.23165240738
4069,Kazakhstan,2007,15-24 years,27.775,3.6658409364799995
4070,Kazakhstan,2007,25-34 years,43.765,3.971518340005
4071,Kazakhstan,2007,35+ years,37.09,5.7752040709133325
4072,Kazakhstan,2008,14- years,3.63,1.23360929329
4073,Kazakhstan,2008,15-24 years,29.31,3.65400017398
4074,Kazakhstan,2008,25-34 years,41.03,3.9678418470800008
4075,Kazakhstan,2008,35+ years,36.5,5.751176681989999
4076,Kazakhstan,2009,14- years,2.98,1.23398030466
4077,Kazakhstan,2009,15-24 years,27.014999999999997,3.6489989172949997
4078,Kazakhstan,2009,25-34 years,39.26,3.9666644107749995
4079,Kazakhstan,2009,35+ years,31.926666666666666,5.7235542979166665
4080,Kazakhstan,2010,14- years,3.1,1.23436517047
4081,Kazakhstan,2010,15-24 years,23.195,3.644948869205
4082,Kazakhstan,2010,25-34 years,36.09,3.9674567470350004
4083,Kazakhstan,2010,35+ years,32.67333333333334,5.7030092877
4084,Kazakhstan,2011,14- years,2.46,1.2325994423300002
4085,Kazakhstan,2011,15-24 years,21.8,3.640644686
4086,Kazakhstan,2011,25-34 years,33.605000000000004,3.964428660965
4087,Kazakhstan,2011,35+ years,29.671666666666667,5.688058167466667
4088,Kazakhstan,2012,14- years,1.6,1.22717410716
4089,Kazakhstan,2012,15-24 years,18.855,3.635538173325
4090,Kazakhstan,2012,25-34 years,29.795,3.9685894326749995
4091,Kazakhstan,2012,35+ years,28.419999999999998,5.681142684763333
4092,Kazakhstan,2013,14- years,2.685,1.22301383529
4093,Kazakhstan,2013,15-24 years,22.174999999999997,3.625319657825
4094,Kazakhstan,2013,25-34 years,30.395,3.969891766795
4095,Kazakhstan,2013,35+ years,31.026666666666667,5.6778802938599995
4096,Kazakhstan,2014,14- years,2.07,1.21613624828
4097,Kazakhstan,2014,15-24 years,17.835,3.62034731122
4098,Kazakhstan,2014,25-34 years,27.034999999999997,3.9733708191100003
4099,Kazakhstan,2014,35+ years,27.201666666666668,5.684448877933334
4100,Kazakhstan,2015,14- years,1.5099999999999998,1.2096972695000001
4101,Kazakhstan,2015,15-24 years,16.705000000000002,3.6079803915149995
4102,Kazakhstan,2015,25-34 years,23.744999999999997,3.979464677075
4103,Kazakhstan,2015,35+ years,25.683333333333334,5.686089452303334
4104,Kiribati,1991,14- years,0.0,1.07908809963
4105,Kiribati,1991,15-24 years,44.160000000000004,3.2234424931300003
4106,Kiribati,1991,25-34 years,17.095,3.4719019397900004
4107,Kiribati,1991,35+ years,9.838333333333333,5.3303490844966674
4108,Kiribati,1992,14- years,0.0,1.08233321841
4109,Kiribati,1992,15-24 years,14.995,3.246737829295
4110,Kiribati,1992,25-34 years,0.0,3.4793224237250002
4111,Kiribati,1992,35+ years,8.631666666666666,5.326549161093334
4112,Kiribati,1993,14- years,10.42,1.0847782044699998
4113,Kiribati,1993,15-24 years,30.380000000000003,3.25679874793
4114,Kiribati,1993,25-34 years,16.785,3.481335513545
4115,Kiribati,1993,35+ years,14.841666666666669,5.32248872202
4116,Kiribati,1994,14- years,5.2,1.0863428308299998
4117,Kiribati,1994,15-24 years,30.505,3.26670237073
4118,Kiribati,1994,25-34 years,16.52,3.48216140216
4119,Kiribati,1994,35+ years,7.658333333333334,5.315244468346666
4120,Kiribati,1995,14- years,0.0,1.08701557124
4121,Kiribati,1995,15-24 years,7.54,3.270851928555
4122,Kiribati,1995,25-34 years,0.0,3.48063213036
4123,Kiribati,1995,35+ years,6.9383333333333335,5.308123428026667
4124,Kiribati,1996,14- years,9.46,1.08623953002
4125,Kiribati,1996,15-24 years,14.835,3.2590463905650005
4126,Kiribati,1996,25-34 years,7.535,3.4717057931650004
4127,Kiribati,1996,35+ years,2.2816666666666667,5.299729836976667
4128,Kiribati,1997,14- years,0.0,1.0837501329700001
4129,Kiribati,1997,15-24 years,14.36,3.2388497355900006
4130,Kiribati,1997,25-34 years,16.655,3.4609679136700002
4131,Kiribati,1997,35+ years,2.3383333333333334,5.285409430063334
4132,Kiribati,1998,14- years,4.565,1.08270191952
4133,Kiribati,1998,15-24 years,13.86,3.211447410185
4134,Kiribati,1998,25-34 years,0.0,3.4419128228750004
4135,Kiribati,1998,35+ years,2.2666666666666666,5.268727277279999
4136,Kiribati,1999,14- years,0.0,1.08059956199
4137,Kiribati,1999,15-24 years,0.0,3.18046331742
4138,Kiribati,1999,25-34 years,0.0,3.4264213574499998
4139,Kiribati,1999,35+ years,0.0,5.25386009384
4140,Kiribati,2000,14- years,0.0,1.07871583419
4141,Kiribati,2000,15-24 years,0.0,3.158964257335
4142,Kiribati,2000,25-34 years,0.0,3.409511012615
4143,Kiribati,2000,35+ years,0.0,5.244225834503333
4144,Kiribati,2001,14- years,0.0,1.07401550649
4145,Kiribati,2001,15-24 years,0.0,3.139742789015
4146,Kiribati,2001,25-34 years,0.0,3.39562506722
4147,Kiribati,2001,35+ years,0.0,5.238154415603333
4148,Kuwait,1993,14- years,0.0,1.7598995346200001
4149,Kuwait,1993,15-24 years,0.42,3.6847259017800003
4150,Kuwait,1993,25-34 years,2.975,4.414884022395
4151,Kuwait,1993,35+ years,1.0366666666666666,4.686921064583333
4152,Kuwait,1994,14- years,0.0,1.7541512526199998
4153,Kuwait,1994,15-24 years,0.73,3.676188051805
4154,Kuwait,1994,25-34 years,4.0649999999999995,4.4103745635700005
4155,Kuwait,1994,35+ years,1.4800000000000002,4.67265039145
4156,Kuwait,1995,14- years,0.0,1.7543592008000002
4157,Kuwait,1995,15-24 years,2.18,3.67004117983
4158,Kuwait,1995,25-34 years,2.255,4.40560309743
4159,Kuwait,1995,35+ years,0.645,4.665794666546667
4160,Kuwait,1996,14- years,0.0,1.75165002386
4161,Kuwait,1996,15-24 years,1.58,3.6632126617600003
4162,Kuwait,1996,25-34 years,4.425,4.401462553335
4163,Kuwait,1996,35+ years,1.0533333333333335,4.659754733423333
4164,Kuwait,1997,14- years,0.0,1.75559685321
4165,Kuwait,1997,15-24 years,2.665,3.65289538925
4166,Kuwait,1997,25-34 years,3.955,4.402357202495001
4167,Kuwait,1997,35+ years,1.1166666666666667,4.655076916776667
4168,Kuwait,1998,14- years,0.0,1.75977248827
4169,Kuwait,1998,15-24 years,1.415,3.653278773265
4170,Kuwait,1998,25-34 years,3.16,4.412107366350001
4171,Kuwait,1998,35+ years,1.1766666666666665,4.657100641086667
4172,Kuwait,1999,14- years,0.275,1.7696604823500002
4173,Kuwait,1999,15-24 years,0.985,3.639643503075
4174,Kuwait,1999,25-34 years,4.15,4.423974181509999
4175,Kuwait,1999,35+ years,1.0,4.666780105873333
4176,Kuwait,2000,14- years,0.0,1.77468770848
4177,Kuwait,2000,15-24 years,1.59,3.6365899755549997
4178,Kuwait,2000,25-34 years,4.12,4.429450321419999
4179,Kuwait,2000,35+ years,0.6349999999999999,4.681677891036666
4180,Kuwait,2001,14- years,0.0,1.77339869509
4181,Kuwait,2001,15-24 years,0.58,3.6365892272850004
4182,Kuwait,2001,25-34 years,1.85,4.434360498529999
4183,Kuwait,2001,35+ years,0.7116666666666666,4.687558997963333
4184,Kuwait,2002,14- years,0.0,1.7759127251300002
4185,Kuwait,2002,15-24 years,1.945,3.64535126217
4186,Kuwait,2002,25-34 years,2.585,4.439155027465
4187,Kuwait,2002,35+ years,0.9166666666666666,4.69240785205
4188,Kuwait,2003,14- years,0.0,1.7753597577400002
4189,Kuwait,2003,15-24 years,1.075,3.65273604654
4190,Kuwait,2003,25-34 years,4.285,4.4433074040200005
4191,Kuwait,2003,35+ years,0.9533333333333335,4.69631717307
4192,Kuwait,2004,14- years,0.0,1.7749574525399998
4193,Kuwait,2004,15-24 years,2.105,3.6613984420500003
4194,Kuwait,2004,25-34 years,2.7649999999999997,4.451860281629999
4195,Kuwait,2004,35+ years,1.2533333333333334,4.696797577256667
4196,Kuwait,2005,14- years,0.0,1.7748657363499998
4197,Kuwait,2005,15-24 years,1.3900000000000001,3.668029879075
4198,Kuwait,2005,25-34 years,4.755,4.456265360074999
4199,Kuwait,2005,35+ years,0.9816666666666668,4.6988075605766655
4200,Kuwait,2006,14- years,0.0,1.77310485902
4201,Kuwait,2006,15-24 years,1.0150000000000001,3.6683185499699995
4202,Kuwait,2006,25-34 years,3.6550000000000002,4.445310435095
4203,Kuwait,2006,35+ years,1.0816666666666668,4.691410146403333
4204,Kuwait,2007,14- years,0.0,1.7696305229799998
4205,Kuwait,2007,15-24 years,1.1600000000000001,3.654587258995
4206,Kuwait,2007,25-34 years,2.8,4.42789624787
4207,Kuwait,2007,35+ years,0.85,4.67858397518
4208,Kuwait,2008,14- years,0.0,1.7683898804300002
4209,Kuwait,2008,15-24 years,1.2850000000000001,3.641181793605
4210,Kuwait,2008,25-34 years,1.77,4.4075214978999995
4211,Kuwait,2008,35+ years,0.9416666666666668,4.6651655139066674
4212,Kuwait,2009,14- years,0.0,1.76065311217
4213,Kuwait,2009,15-24 years,1.4500000000000002,3.6278423543550007
4214,Kuwait,2009,25-34 years,2.875,4.393026525515001
4215,Kuwait,2009,35+ years,1.0266666666666666,4.659495813376666
4216,Kuwait,2010,14- years,0.0,1.7604590103400002
4217,Kuwait,2010,15-24 years,0.625,3.6200405240849998
4218,Kuwait,2010,25-34 years,2.185,4.396863793075
4219,Kuwait,2010,35+ years,0.7366666666666667,4.661170139233334
4220,Kuwait,2011,14- years,1.065,1.7622754558700002
4221,Kuwait,2011,15-24 years,1.2,3.61840841368
4222,Kuwait,2011,25-34 years,1.575,4.4174984427199995
4223,Kuwait,2011,35+ years,0.6216666666666666,4.67060159575
4224,Kuwait,2012,14- years,0.2,1.7625359297799998
4225,Kuwait,2012,15-24 years,2.715,3.6283339677
4226,Kuwait,2012,25-34 years,1.69,4.440378019525
4227,Kuwait,2012,35+ years,1.0633333333333332,4.684659332630001
4228,Kuwait,2013,14- years,0.0,1.7653796324700002
4229,Kuwait,2013,15-24 years,1.02,3.63315381266
4230,Kuwait,2013,25-34 years,1.9,4.462662110505001
4231,Kuwait,2013,35+ years,0.6733333333333333,4.70338969798
4232,Kuwait,2014,14- years,0.0,1.7685735029599998
4233,Kuwait,2014,15-24 years,2.3899999999999997,3.6362920964150005
4234,Kuwait,2014,25-34 years,2.165,4.4801904615
4235,Kuwait,2014,35+ years,1.125,4.72409369113
4236,Kyrgyzstan,1990,14- years,1.9649999999999999,1.10585709581
4237,Kyrgyzstan,1990,15-24 years,10.72,3.00048050646
4238,Kyrgyzstan,1990,25-34 years,17.35,3.343957243675
4239,Kyrgyzstan,1990,35+ years,31.16666666666666,5.49068461642
4240,Kyrgyzstan,1991,14- years,1.82,1.11114067967
4241,Kyrgyzstan,1991,15-24 years,10.555,3.020504089355
4242,Kyrgyzstan,1991,25-34 years,19.32,3.3553916215
4243,Kyrgyzstan,1991,35+ years,30.53333333333333,5.492095189423334
4244,Kyrgyzstan,1992,14- years,1.4100000000000001,1.1163004546
4245,Kyrgyzstan,1992,15-24 years,11.605,3.039914859925
4246,Kyrgyzstan,1992,25-34 years,14.969999999999999,3.3731356931050005
4247,Kyrgyzstan,1992,35+ years,27.575,5.4946227069799995
4248,Kyrgyzstan,1993,14- years,1.29,1.12441092646
4249,Kyrgyzstan,1993,15-24 years,10.81,3.05685688345
4250,Kyrgyzstan,1993,25-34 years,16.385,3.3813837369
4251,Kyrgyzstan,1993,35+ years,33.63666666666666,5.498747952553333
4252,Kyrgyzstan,1994,14- years,1.46,1.1292364149299998
4253,Kyrgyzstan,1994,15-24 years,10.875,3.068452748455
4254,Kyrgyzstan,1994,25-34 years,18.540000000000003,3.390305275955
4255,Kyrgyzstan,1994,35+ years,32.093333333333334,5.505391588543333
4256,Kyrgyzstan,1995,14- years,0.7150000000000001,1.1277851861700001
4257,Kyrgyzstan,1995,15-24 years,15.075,3.0716709733650003
4258,Kyrgyzstan,1995,25-34 years,17.865000000000002,3.396341179715
4259,Kyrgyzstan,1995,35+ years,28.74333333333333,5.505069076133334
4260,Kyrgyzstan,1996,14- years,0.785,1.1273579759299999
4261,Kyrgyzstan,1996,15-24 years,10.435,3.0685794511149997
4262,Kyrgyzstan,1996,25-34 years,15.45,3.39726504475
4263,Kyrgyzstan,1996,35+ years,25.533333333333328,5.502309138249999
4264,Kyrgyzstan,1997,14- years,1.28,1.1215764709
4265,Kyrgyzstan,1997,15-24 years,12.285,3.0601610141049997
4266,Kyrgyzstan,1997,25-34 years,14.565,3.401016819085
4267,Kyrgyzstan,1997,35+ years,22.43166666666667,5.479293906453333
4268,Kyrgyzstan,1998,14- years,1.775,1.1162758590900002
4269,Kyrgyzstan,1998,15-24 years,12.44,3.0490131262249998
4270,Kyrgyzstan,1998,25-34 years,17.405,3.3970237750349996
4271,Kyrgyzstan,1998,35+ years,20.283333333333335,5.450217054236667
4272,Kyrgyzstan,1999,14- years,1.1749999999999998,1.10991575705
4273,Kyrgyzstan,1999,15-24 years,11.715,3.03650351458
4274,Kyrgyzstan,1999,25-34 years,16.38,3.399243475115
4275,Kyrgyzstan,1999,35+ years,22.150000000000002,5.414509824803333
4276,Kyrgyzstan,2000,14- years,1.4249999999999998,1.1098103370299999
4277,Kyrgyzstan,2000,15-24 years,10.595,3.03308388684
4278,Kyrgyzstan,2000,25-34 years,13.79,3.39618102956
4279,Kyrgyzstan,2000,35+ years,21.834999999999997,5.380074924643334
4280,Kyrgyzstan,2001,14- years,2.025,1.108065371
4281,Kyrgyzstan,2001,15-24 years,13.855,3.02808459689
4282,Kyrgyzstan,2001,25-34 years,13.209999999999999,3.39815206283
4283,Kyrgyzstan,2001,35+ years,22.519999999999996,5.34547538648
4284,Kyrgyzstan,2002,14- years,1.625,1.10798252574
4285,Kyrgyzstan,2002,15-24 years,12.135,3.02072170594
4286,Kyrgyzstan,2002,25-34 years,14.985,3.39638753311
4287,Kyrgyzstan,2002,35+ years,19.27,5.315977257326668
4288,Kyrgyzstan,2003,14- years,1.135,1.10695437566
4289,Kyrgyzstan,2003,15-24 years,9.525,3.01501586726
4290,Kyrgyzstan,2003,25-34 years,13.77,3.395494936315
4291,Kyrgyzstan,2003,35+ years,14.833333333333334,5.28252874888
4292,Kyrgyzstan,2004,14- years,1.335,1.1044881116999998
4293,Kyrgyzstan,2004,15-24 years,8.165,3.0087690802299996
4294,Kyrgyzstan,2004,25-34 years,10.925,3.4011557438599995
4295,Kyrgyzstan,2004,35+ years,16.746666666666666,5.251339703383334
4296,Kyrgyzstan,2005,14- years,2.1750000000000003,1.10448391578
4297,Kyrgyzstan,2005,15-24 years,9.93,3.0046845025
4298,Kyrgyzstan,2005,25-34 years,15.385000000000002,3.3959544199300002
4299,Kyrgyzstan,2005,35+ years,13.416666666666666,5.22495606602
4300,Kyrgyzstan,2006,14- years,1.7650000000000001,1.10604348893
4301,Kyrgyzstan,2006,15-24 years,10.15,2.99622739951
4302,Kyrgyzstan,2006,25-34 years,14.605,3.3915002002300003
4303,Kyrgyzstan,2006,35+ years,15.491666666666667,5.1974773146399995
4304,Kyrgyzstan,2007,14- years,2.855,1.10721748951
4305,Kyrgyzstan,2007,15-24 years,11.75,2.9878780169450003
4306,Kyrgyzstan,2007,25-34 years,12.82,3.384372628985
4307,Kyrgyzstan,2007,35+ years,11.840000000000002,5.16979249369
4308,Kyrgyzstan,2008,14- years,1.815,1.1025746472
4309,Kyrgyzstan,2008,15-24 years,9.504999999999999,2.9867063446450004
4310,Kyrgyzstan,2008,25-34 years,14.21,3.38084041671
4311,Kyrgyzstan,2008,35+ years,14.15,5.1422104300300004
4312,Kyrgyzstan,2009,14- years,1.145,1.10328138811
4313,Kyrgyzstan,2009,15-24 years,9.809999999999999,2.9823806109050004
4314,Kyrgyzstan,2009,25-34 years,15.389999999999999,3.372123402545
4315,Kyrgyzstan,2009,35+ years,10.098333333333333,5.1114488914133345
4316,Kyrgyzstan,2010,14- years,1.155,1.1058813833399999
4317,Kyrgyzstan,2010,15-24 years,10.6,2.97527157788
4318,Kyrgyzstan,2010,25-34 years,16.19,3.3665495045049996
4319,Kyrgyzstan,2010,35+ years,14.551666666666668,5.093220168853334
4320,Kyrgyzstan,2011,14- years,1.4449999999999998,1.10547660602
4321,Kyrgyzstan,2011,15-24 years,10.98,2.96885822492
4322,Kyrgyzstan,2011,25-34 years,12.515,3.3627418397150004
4323,Kyrgyzstan,2011,35+ years,12.835,5.0828250381533335
4324,Kyrgyzstan,2012,14- years,1.7049999999999998,1.1074396319900002
4325,Kyrgyzstan,2012,15-24 years,9.765,2.9592556901550005
4326,Kyrgyzstan,2012,25-34 years,15.565,3.3567269682900003
4327,Kyrgyzstan,2012,35+ years,14.431666666666667,5.075380646373333
4328,Kyrgyzstan,2013,14- years,3.005,1.1089369628499999
4329,Kyrgyzstan,2013,15-24 years,9.735,2.955432553115
4330,Kyrgyzstan,2013,25-34 years,10.825,3.348336737665
4331,Kyrgyzstan,2013,35+ years,10.451666666666668,5.072349578866667
4332,Kyrgyzstan,2014,14- years,2.21,1.10419827503
4333,Kyrgyzstan,2014,15-24 years,8.02,2.948474080205
4334,Kyrgyzstan,2014,25-34 years,11.63,3.341962651165
4335,Kyrgyzstan,2014,35+ years,11.344999999999999,5.07713014003
4336,Kyrgyzstan,2015,14- years,2.22,1.10437569816
4337,Kyrgyzstan,2015,15-24 years,9.09,2.9401195761150003
4338,Kyrgyzstan,2015,25-34 years,7.8,3.3349197268849995
4339,Kyrgyzstan,2015,35+ years,10.025,5.083810642046667
4340,Latvia,1995,14- years,1.05,1.19597497269
4341,Latvia,1995,15-24 years,21.91,3.26126442041
4342,Latvia,1995,25-34 years,43.214999999999996,4.219049423075
4343,Latvia,1995,35+ years,68.87833333333333,6.7060058223366665
4344,Latvia,1996,14- years,1.05,1.1927365721399998
4345,Latvia,1996,15-24 years,21.299999999999997,3.2499283556050003
4346,Latvia,1996,25-34 years,37.050000000000004,4.202474565175001
4347,Latvia,1996,35+ years,62.20166666666666,6.681199539443334
4348,Latvia,1997,14- years,1.365,1.1843704139700002
4349,Latvia,1997,15-24 years,22.044999999999998,3.23106446221
4350,Latvia,1997,25-34 years,35.19,4.172131587880001
4351,Latvia,1997,35+ years,62.56166666666666,6.635560755433333
4352,Latvia,1998,14- years,1.655,1.1745335313499998
4353,Latvia,1998,15-24 years,21.32,3.20648935844
4354,Latvia,1998,25-34 years,33.58,4.137360112955
4355,Latvia,1998,35+ years,54.788333333333334,6.570634208719999
4356,Latvia,1999,14- years,0.285,1.1643457970600002
4357,Latvia,1999,15-24 years,15.485,3.1811687704150002
4358,Latvia,1999,25-34 years,29.895,4.095012286285
4359,Latvia,1999,35+ years,54.846666666666664,6.497172057943334
4360,Latvia,2000,14- years,1.8299999999999998,1.1537576418700002
4361,Latvia,2000,15-24 years,17.7,3.1500443722849996
4362,Latvia,2000,25-34 years,30.270000000000003,4.06370428325
4363,Latvia,2000,35+ years,58.93333333333334,6.4322114506400005
4364,Latvia,2001,14- years,0.97,1.14981890537
4365,Latvia,2001,15-24 years,14.440000000000001,3.1050090325150004
4366,Latvia,2001,25-34 years,30.54,4.023333181960001
4367,Latvia,2001,35+ years,48.598333333333336,6.363616030696666
4368,Latvia,2002,14- years,1.385,1.13893078289
4369,Latvia,2002,15-24 years,17.175,3.040450072085
4370,Latvia,2002,25-34 years,26.8,3.975389368125
4371,Latvia,2002,35+ years,46.17333333333334,6.288121472146666
4372,Latvia,2003,14- years,1.505,1.12683168324
4373,Latvia,2003,15-24 years,15.035,2.9677848465150003
4374,Latvia,2003,25-34 years,27.365,3.926927907965
4375,Latvia,2003,35+ years,45.63666666666668,6.207799670003332
4376,Latvia,2004,14- years,0.8,1.12070934506
4377,Latvia,2004,15-24 years,13.254999999999999,2.9009294219350004
4378,Latvia,2004,25-34 years,23.46,3.875877628275
4379,Latvia,2004,35+ years,42.225,6.139375871183333
4380,Latvia,2005,14- years,2.155,1.11530961645
4381,Latvia,2005,15-24 years,14.39,2.851585835555
4382,Latvia,2005,25-34 years,27.88,3.8321714427900004
4383,Latvia,2005,35+ years,37.20166666666666,6.091127320996666
4384,Latvia,2006,14- years,0.0,1.11008063181
4385,Latvia,2006,15-24 years,14.16,2.8167924642099997
4386,Latvia,2006,25-34 years,22.599999999999998,3.79791953316
4387,Latvia,2006,35+ years,35.89666666666667,6.054247841026666
4388,Latvia,2007,14- years,1.4849999999999999,1.10683960854
4389,Latvia,2007,15-24 years,10.98,2.7868593664650003
4390,Latvia,2007,25-34 years,21.384999999999998,3.7651062155900004
4391,Latvia,2007,35+ years,38.00833333333334,6.0153197271
4392,Latvia,2008,14- years,1.025,1.10572050392
4393,Latvia,2008,15-24 years,13.745,2.756876718045
4394,Latvia,2008,25-34 years,27.07,3.7316996191099996
4395,Latvia,2008,35+ years,40.001666666666665,5.978185863516667
4396,Latvia,2009,14- years,0.0,1.10498431889
4397,Latvia,2009,15-24 years,12.969999999999999,2.73593603094
4398,Latvia,2009,25-34 years,25.185,3.708238546415
4399,Latvia,2009,35+ years,38.58166666666666,5.950037716113333
4400,Latvia,2010,14- years,0.0,1.10478038159
4401,Latvia,2010,15-24 years,12.945,2.7273042383400004
4402,Latvia,2010,25-34 years,21.005,3.694555025345
4403,Latvia,2010,35+ years,31.90666666666667,5.938184726423334
4404,Latvia,2011,14- years,0.0,1.10160691998
4405,Latvia,2011,15-24 years,15.709999999999999,2.7246009018299997
4406,Latvia,2011,25-34 years,22.84,3.683468906875
4407,Latvia,2011,35+ years,35.275,5.928199348716666
4408,Latvia,2012,14- years,0.515,1.10771565249
4409,Latvia,2012,15-24 years,15.61,2.7191358813799997
4410,Latvia,2012,25-34 years,19.305,3.6769346977849997
4411,Latvia,2012,35+ years,32.803333333333335,5.924457442233333
4412,Latvia,2013,14- years,0.505,1.10530985398
4413,Latvia,2013,15-24 years,7.92,2.719877002305
4414,Latvia,2013,25-34 years,20.64,3.669767708665
4415,Latvia,2013,35+ years,30.676666666666673,5.922246649933332
4416,Latvia,2014,14- years,0.0,1.10964513299
4417,Latvia,2014,15-24 years,16.564999999999998,2.71971743813
4418,Latvia,2014,25-34 years,19.295,3.6639483074049997
4419,Latvia,2014,35+ years,29.515000000000004,5.9265551188
4420,Latvia,2015,14- years,0.495,1.10932423783
4421,Latvia,2015,15-24 years,12.835,2.718295671925
4422,Latvia,2015,25-34 years,17.445,3.659567003265
4423,Latvia,2015,35+ years,31.653333333333336,5.935426064053334
4424,Lithuania,1995,14- years,1.085,1.24357492727
4425,Lithuania,1995,15-24 years,29.294999999999998,3.763773101445
4426,Lithuania,1995,25-34 years,45.660000000000004,4.60155944106
4427,Lithuania,1995,35+ years,81.20333333333332,7.121606299406667
4428,Lithuania,1996,14- years,1.08,1.23948835691
4429,Lithuania,1996,15-24 years,32.5,3.789836304114999
4430,Lithuania,1996,25-34 years,40.125,4.6310220365150006
4431,Lithuania,1996,35+ years,74.69999999999999,7.152324692173334
4432,Lithuania,1997,14- years,1.28,1.2377321893200002
4433,Lithuania,1997,15-24 years,31.92,3.8065975299300003
4434,Lithuania,1997,25-34 years,48.24,4.6647865123750005
4435,Lithuania,1997,35+ years,67.09333333333333,7.184856344466667
4436,Lithuania,1998,14- years,0.55,1.24176022415
4437,Lithuania,1998,15-24 years,26.83,3.8209655667749995
4438,Lithuania,1998,25-34 years,45.28,4.7080651609299995
4439,Lithuania,1998,35+ years,70.17333333333333,7.217028534800001
4440,Lithuania,1999,14- years,1.675,1.23822878271
4441,Lithuania,1999,15-24 years,30.560000000000002,3.8357686122649994
4442,Lithuania,1999,25-34 years,47.825,4.732783358195
4443,Lithuania,1999,35+ years,66.90166666666667,7.2348704476700005
4444,Lithuania,2000,14- years,1.14,1.23391465644
4445,Lithuania,2000,15-24 years,31.04,3.837404247495
4446,Lithuania,2000,25-34 years,50.370000000000005,4.746316728835
4447,Lithuania,2000,35+ years,67.78333333333333,7.23979555181
4448,Lithuania,2001,14- years,1.79,1.23295490088
4449,Lithuania,2001,15-24 years,27.135,3.8231054271750002
4450,Lithuania,2001,25-34 years,42.9,4.73953074692
4451,Lithuania,2001,35+ years,70.88833333333334,7.221713589063334
4452,Lithuania,2002,14- years,1.045,1.2315639914
4453,Lithuania,2002,15-24 years,33.615,3.80670865794
4454,Lithuania,2002,25-34 years,48.67,4.718597345825
4455,Lithuania,2002,35+ years,64.82666666666667,7.186363751086667
4456,Lithuania,2003,14- years,0.89,1.23094569561
4457,Lithuania,2003,15-24 years,26.075,3.77790072144
4458,Lithuania,2003,25-34 years,48.985,4.70125931163
4459,Lithuania,2003,35+ years,63.10333333333333,7.146283136313332
4460,Lithuania,2004,14- years,1.5899999999999999,1.22851460594
4461,Lithuania,2004,15-24 years,26.51,3.748181384935
4462,Lithuania,2004,25-34 years,47.535,4.66944565617
4463,Lithuania,2004,35+ years,58.68333333333334,7.102936712020001
4464,Lithuania,2005,14- years,0.725,1.2265763797799998
4465,Lithuania,2005,15-24 years,22.365,3.71966677386
4466,Lithuania,2005,25-34 years,43.125,4.64587976399
4467,Lithuania,2005,35+ years,58.89333333333334,7.071284153113333
4468,Lithuania,2006,14- years,1.52,1.22446611694
4469,Lithuania,2006,15-24 years,21.945,3.69014808495
4470,Lithuania,2006,25-34 years,26.73,4.6238308281550005
4471,Lithuania,2006,35+ years,50.03,7.046378552336667
4472,Lithuania,2007,14- years,2.19,1.21843403777
4473,Lithuania,2007,15-24 years,22.845,3.6637909104500004
