,country,year,suicides/100k pop,depression,Rural area
1277,Norway,2001,11.204583333333334,3.747568994791667,23.622
1278,Norway,2002,10.291666666666668,3.7479326524387497,23.266999999999996
1279,Norway,2003,10.585,3.7493187019004166,22.915999999999997
1280,Norway,2004,10.332083333333333,3.749721784709583,22.601
1281,Norway,2005,10.89375,3.74806007462625,22.325
1282,Norway,2006,10.657916666666667,3.7343025204458336,22.05
1283,Norway,2007,9.187916666666666,3.708410289367917,21.766000000000005
1284,Norway,2008,9.70375,3.6786672920220838,21.474000000000004
1285,Norway,2009,10.539166666666667,3.6551129891075003,21.185
1286,Norway,2010,9.832916666666666,3.6447071354316662,20.897999999999996
1287,Norway,2011,10.74625,3.6495953877874996,20.545
1288,Norway,2012,8.909166666666666,3.6632769995504164,20.126000000000005
1289,Norway,2013,8.86125,3.6850545031066666,19.714
1290,Norway,2014,8.902083333333332,3.7168840174229167,19.308000000000007
1291,Norway,2015,9.489583333333334,3.7571413201058332,18.909000000000006
1292,Oman,2009,1.08625,3.539796405565,25.376000000000005
1293,Oman,2010,0.2816666666666667,3.52517181311,24.839
1294,Oman,2014,0.09958333333333333,3.4921841876408335,19.855
1295,Panama,1996,4.806666666666667,2.6636289422103334,41.022
1296,Panama,1997,6.075416666666667,2.6675443189266668,40.193
1297,Panama,1998,5.8029166666666665,2.672093814872917,39.368
1298,Panama,1999,5.737916666666667,2.6779828211670837,38.549
1299,Panama,2000,5.775833333333334,2.6800958361670837,37.802
1300,Panama,2001,6.2995833333333335,2.6822629573637498,37.503
1301,Panama,2002,5.3625,2.687611713379167,37.206
1302,Panama,2003,7.1033333333333335,2.6896299357049998,36.909
1303,Panama,2004,6.288333333333333,2.6922781344795834,36.613
1304,Panama,2005,5.729583333333333,2.695488133077917,36.318
1305,Panama,2006,6.527916666666666,2.6933825681237495,36.024
1306,Panama,2007,4.983333333333333,2.6874642481379167,35.732
1307,Panama,2008,6.062499999999999,2.6790150597212503,35.44
1308,Panama,2009,5.52125,2.672343910790417,35.149
1309,Panama,2010,4.7041666666666675,2.670207589766666,34.86
1310,Panama,2011,4.33125,2.672899854325,34.563
1311,Panama,2012,4.2375,2.6707507077225,34.259
1312,Panama,2013,3.4370833333333333,2.671827228384166,33.94799999999999
1313,Panama,2014,4.3725000000000005,2.6726311022600004,33.629000000000005
1314,Panama,2015,3.3083333333333336,2.6749649180999997,33.304
1315,Paraguay,1990,3.3970833333333337,2.8871406033462503,51.306
1316,Paraguay,1991,2.1041666666666665,2.904488328912083,50.561
1317,Paraguay,1994,2.9975,2.93924853881875,48.512
1318,Paraguay,1995,3.0795833333333333,2.9469605408970834,47.869
1319,Paraguay,1996,2.5641666666666665,2.948572198640834,47.226
1320,Paraguay,1997,3.1008333333333336,2.94776750662125,46.586
1321,Paraguay,1998,3.4795833333333337,2.9429657828612497,45.946
1322,Paraguay,1999,3.3616666666666664,2.9415665866,45.307
1323,Paraguay,2000,3.426666666666667,2.94351932898125,44.669
1324,Paraguay,2001,3.9299999999999997,2.9499298783058334,44.034
1325,Paraguay,2002,3.7820833333333335,2.96123719657875,43.4
1326,Paraguay,2003,3.7145833333333336,2.9759978134175,43.023
1327,Paraguay,2004,5.0841666666666665,2.9898362027241667,42.695
1328,Paraguay,2005,4.912916666666667,3.0000270409825003,42.367
1329,Paraguay,2006,4.99625,3.00719659789875,42.04
1330,Paraguay,2007,4.804583333333333,3.015574482381667,41.714
1331,Paraguay,2008,4.446666666666667,3.02261509265,41.388
1332,Paraguay,2009,5.25625,3.031493061147083,41.063
1333,Paraguay,2010,4.168333333333333,3.0369255102404162,40.739
1334,Paraguay,2011,5.680416666666667,3.0439044863312494,40.416
1335,Paraguay,2012,5.068333333333333,3.05233751105,40.093
1336,Paraguay,2013,5.977916666666668,3.0608041033191666,39.803
1337,Paraguay,2014,6.291250000000001,3.0677501541379164,39.526
1338,Philippines,1992,0.7270833333333333,2.84077908466125,53.185
1339,Philippines,1993,1.73625,2.8267117027404165,53.27
1340,Philippines,1997,1.505,2.7332661206037496,53.61
1341,Philippines,1998,1.61625,2.6893907938779167,53.695
1342,Philippines,1999,1.8141666666666667,2.6517574012287497,53.78
1343,Philippines,2000,2.350416666666667,2.6316323357958336,53.865
1344,Philippines,2001,1.9849999999999999,2.619227007962917,53.95
1345,Philippines,2002,2.1383333333333336,2.609718315602083,54.035
1346,Philippines,2003,2.47625,2.6038207008983334,54.12
1347,Philippines,2006,2.6758333333333333,2.5966068404520835,54.375
1348,Philippines,2007,2.2795833333333335,2.5995320370524997,54.46
1349,Philippines,2008,2.524583333333333,2.6012024969020837,54.545
1350,Philippines,2009,2.7020833333333334,2.603700692209584,54.629
